3324_1	['C(CNC(C=N)=N)#N', 'C#CC(O)=O']	['C(CN(C=CC(O)=O)C(C=N)=N)#N']	Michael Addition 1,0, 	108.84
3326_0	['C#CC(NC(C=N)=N)=O', 'C(NC=N)=N']	['C(N(C=N)C(C(NC(C=N)=N)=O)=C)=N']	Alkyne Addition, N, CC	479.78
3328_0	['C#CC(NC(C=N)=N)=O', 'C(NC=N)=N']	['C(N(C=N)C=CC(NC(C=N)=N)=O)=N']	Alkyne Addition, N, CC	478.17
3328_1	['C#CC(NC(C=N)=N)=O', 'C(NC=N)=N']	['C(N(C=N)C=CC(NC(C=N)=N)=O)=N']	Michael Addition 1,0, 	478.17
3330_0	['C(CNC(CO)=N)#N', 'C#CC(O)=O']	['C(CN(C(CO)=N)C(C(O)=O)=C)#N']	Alkyne Addition, N, CC	261.27
3332_0	['C(CNC(CO)=N)#N', 'C#CC(O)=O']	['C(CN(C(CO)=N)C=CC(O)=O)#N']	Alkyne Addition, N, CC	259.66
3332_1	['C(CNC(CO)=N)#N', 'C#CC(O)=O']	['C(CN(C(CO)=N)C=CC(O)=O)#N']	Michael Addition 1,0, 	259.66
3334_0	['C#CC(NC(CO)=N)=O', 'C(NC=N)=N']	['C(N(C=N)C(C(NC(CO)=N)=O)=C)=N']	Alkyne Addition, N, CC	299.74
3336_0	['C#CC(NC(CO)=N)=O', 'C(NC=N)=N']	['C(N(C=N)C=CC(NC(CO)=N)=O)=N']	Alkyne Addition, N, CC	298.13
3336_1	['C#CC(NC(CO)=N)=O', 'C(NC=N)=N']	['C(N(C=N)C=CC(NC(CO)=N)=O)=N']	Michael Addition 1,0, 	298.13
3338_0	['C(CNC(CN)=N)#N', 'C#CC(O)=O']	['C(CN(C(CN)=N)C(C(O)=O)=C)#N']	Alkyne Addition, N, CC	-111.92
3340_0	['C(CNC(CN)=N)#N', 'C#CC(O)=O']	['C(CN(C(CN)=N)C=CC(O)=O)#N']	Alkyne Addition, N, CC	-113.53
3340_1	['C(CNC(CN)=N)#N', 'C#CC(O)=O']	['C(CN(C(CN)=N)C=CC(O)=O)#N']	Michael Addition 1,0, 	-113.53
3342_0	['C#CC(NC(CN)=N)=O', 'C(NC=N)=N']	['C(N(C=N)C(C(NC(CN)=N)=O)=C)=N']	Alkyne Addition, N, CC	-35.38
3344_0	['C#CC(NC(CN)=N)=O', 'C(NC=N)=N']	['C(N(C=N)C=CC(NC(CN)=N)=O)=N']	Alkyne Addition, N, CC	-36.99
3344_1	['C#CC(NC(CN)=N)=O', 'C(NC=N)=N']	['C(N(C=N)C=CC(NC(CN)=N)=O)=N']	Michael Addition 1,0, 	-36.99
3346_0	['C#CC(NC=N)=N', 'C#CC(NC=N)=N']	['C#CC(N(C=N)C(C(NC=N)=N)=C)=N']	Alkyne Addition, N, CC	-308.98
3348_0	['C#CC(NC=N)=N', 'C#CC(NC=N)=N']	['C#CC(N(C=N)C=CC(NC=N)=N)=N']	Alkyne Addition, N, CC	-310.59
3350_0	['C#CC(NC=N)=N', 'C#CC(NC=O)=N']	['C#CC(N(C=N)C(C(NC=O)=N)=C)=N']	Alkyne Addition, N, CC	-100.39
3352_0	['C#CC(NC=N)=N', 'C#CC(NC=O)=N']	['C#CC(N(C=N)C=CC(NC=O)=N)=N']	Alkyne Addition, N, CC	-101.99
3354_0	['C#CC(NC=N)=N', 'C(NC=N)=N']	['C(N(C=N)C(C(NC=N)=N)=C)=N']	Alkyne Addition, N, CC	2.12
3356_0	['C#CC(NC=N)=N', 'C(NC=N)=N']	['C(N(C=N)C=CC(NC=N)=N)=N']	Alkyne Addition, N, CC	0.52
3358_0	['C#CC(NC=N)=N', 'C(CNC=N)#N']	['C(CN(C=N)C(C(NC=N)=N)=C)#N']	Alkyne Addition, N, CC	360.14
3360_0	['C#CC(NC=N)=N', 'C(CNC=N)#N']	['C(CN(C=N)C=CC(NC=N)=N)#N']	Alkyne Addition, N, CC	358.54
3362_0	['C#CC(NC=N)=N', 'C#CC(NC=N)=O']	['C#CC(N(C=N)C(C(NC=N)=O)=C)=N']	Alkyne Addition, N, CC	301.22
3364_0	['C#CC(NC=N)=N', 'C#CC(NC=N)=O']	['C#CC(N(C=N)C=CC(NC=N)=O)=N']	Alkyne Addition, N, CC	96.31
3364_1	['C#CC(NC=N)=N', 'C#CC(NC=N)=O']	['C#CC(N(C=N)C=CC(NC=N)=O)=N']	Michael Addition 1,0, 	96.31
3366_0	['C#CC(NC=N)=N', 'C#CC(O)=O']	['C#CC(N(C=N)C(C(O)=O)=C)=N']	Alkyne Addition, N, CC	81.48
3368_0	['C#CC(NC=N)=N', 'C#CC(O)=O']	['C#CC(N(C=N)C=CC(O)=O)=N']	Alkyne Addition, N, CC	81.48
3368_1	['C#CC(NC=N)=N', 'C#CC(O)=O']	['C#CC(N(C=N)C=CC(O)=O)=N']	Michael Addition 1,0, 	81.48
3370_0	['C#CC(NC=N)=N', 'C(CNCC#N)#N']	['C(CN(C(C(NC=N)=N)=C)CC#N)#N']	Alkyne Addition, N, CC	399.84
3372_0	['C#CC(NC=N)=N', 'C(CNCC#N)#N']	['C(CN(C=CC(NC=N)=N)CC#N)#N']	Alkyne Addition, N, CC	569.15
3374_0	['C#CC(NC(C#C)=N)=N', 'C(NC=N)=N']	['C#CC(NC(C(N(C=N)C=N)=C)=N)=N']	Alkyne Addition, N, CC	818.64
3376_0	['C#CC(NC(C#C)=N)=N', 'C(NC=N)=N']	['C#CC(NC(C=CN(C=N)C=N)=N)=N']	Alkyne Addition, N, CC	817.03
3378_0	['C#CC(NC(C#C)=N)=N', 'C#CC(O)=O']	['C#CC(N(C(C(O)=O)=C)C(C#C)=N)=N']	Alkyne Addition, N, CC	376.12
3380_0	['C#CC(NC(C#C)=N)=N', 'C#CC(O)=O']	['C#CC(N(C=CC(O)=O)C(C#C)=N)=N']	Alkyne Addition, N, CC	374.52
3380_1	['C#CC(NC(C#C)=N)=N', 'C#CC(O)=O']	['C#CC(N(C=CC(O)=O)C(C#C)=N)=N']	Michael Addition 1,0, 	374.52
3382_0	['C(CNC(C#C)=N)#N', 'C(NC=N)=N']	['C(CNC(C(N(C=N)C=N)=C)=N)#N']	Alkyne Addition, N, CC	440.32
3384_0	['C(CNC(C#C)=N)#N', 'C(NC=N)=N']	['C(CNC(C=CN(C=N)C=N)=N)#N']	Alkyne Addition, N, CC	438.71
3386_0	['C(CNC(C#C)=N)#N', 'C(CNC=N)#N']	['C(CN(C=N)C(C(NCC#N)=N)=C)#N']	Alkyne Addition, N, CC	511.34
3388_0	['C(CNC(C#C)=N)#N', 'C(CNC=N)#N']	['C(CN(C=N)C=CC(NCC#N)=N)#N']	Alkyne Addition, N, CC	509.73
3390_0	['C(CNC(C#C)=N)#N', 'C#CC(O)=O']	['C(CN(C(C(O)=O)=C)C(C#C)=N)#N']	Alkyne Addition, N, CC	443.93
3392_0	['C(CNC(C#C)=N)#N', 'C#CC(O)=O']	['C(CN(C=CC(O)=O)C(C#C)=N)#N']	Alkyne Addition, N, CC	442.32
3392_1	['C(CNC(C#C)=N)#N', 'C#CC(O)=O']	['C(CN(C=CC(O)=O)C(C#C)=N)#N']	Michael Addition 1,0, 	442.32
3394_0	['C#CC(NC=O)=N', 'C(NC=N)=N']	['C(NC(C(N(C=N)C=N)=C)=N)=O']	Alkyne Addition, N, CC	730.41
3396_0	['C#CC(NC=O)=N', 'C(NC=N)=N']	['C(NC(C=CN(C=N)C=N)=N)=O']	Alkyne Addition, N, CC	728.81
3398_0	['C#CC(NC=O)=N', 'C(CNC=N)#N']	['C(CN(C=N)C(C(NC=O)=N)=C)#N']	Alkyne Addition, N, CC	528.88
3400_0	['C#CC(NC=O)=N', 'C(CNC=N)#N']	['C(CN(C=N)C=CC(NC=O)=N)#N']	Alkyne Addition, N, CC	524.14
3402_0	['C#CC(NC=O)=N', 'C(CNCC#N)#N']	['C(CN(C(C(NC=O)=N)=C)CC#N)#N']	Alkyne Addition, N, CC	778.32
3404_0	['C#CC(NC=O)=N', 'C(CNCC#N)#N']	['C(CN(C=CC(NC=O)=N)CC#N)#N']	Alkyne Addition, N, CC	776.71
3406_0	['C#CC(NC(C#C)=N)=O', 'C(NC=N)=N']	['C#CC(NC(C(N(C=N)C=N)=C)=N)=O']	Alkyne Addition, N, CC	441.6
3408_0	['C#CC(NC(C#C)=N)=O', 'C(NC=N)=N']	['C#CC(NC(C=CN(C=N)C=N)=N)=O']	Alkyne Addition, N, CC	439.99
3410_0	['C#CC(NC(C#C)=N)=O', 'C(NC=N)=N']	['C#CC(NC(C(N(C=N)C=N)=C)=O)=N']	Alkyne Addition, N, CC	439.99
3412_0	['C#CC(NC(C#C)=N)=O', 'C(NC=N)=N']	['C#CC(NC(C=CN(C=N)C=N)=O)=N']	Alkyne Addition, N, CC	435.25
3412_1	['C#CC(NC(C#C)=N)=O', 'C(NC=N)=N']	['C#CC(NC(C=CN(C=N)C=N)=O)=N']	Michael Addition 1,0, 	435.25
3414_0	['C(NC=N)=N', 'C#CC(NC=N)=O']	['C(N(C=N)C(C(NC=N)=O)=C)=N']	Alkyne Addition, N, CC	527.39
3416_0	['C(NC=N)=N', 'C#CC(NC=N)=O']	['C(N(C=N)C=CC(NC=N)=O)=N']	Alkyne Addition, N, CC	525.78
3416_1	['C(NC=N)=N', 'C#CC(NC=N)=O']	['C(N(C=N)C=CC(NC=N)=O)=N']	Michael Addition 1,0, 	525.78
3418_0	['C(NC=N)=N', 'C#CC(O)=O']	['C(N(C=N)C(C(O)=O)=C)=N']	Alkyne Addition, N, CC	515.69
3420_0	['C(NC=N)=N', 'C#CC(O)=O']	['C(N(C=N)C=CC(O)=O)=N']	Alkyne Addition, N, CC	514.08
3420_1	['C(NC=N)=N', 'C#CC(O)=O']	['C(N(C=N)C=CC(O)=O)=N']	Michael Addition 1,0, 	514.08
3422_0	['C(CNC=N)#N', 'C#CC(NC=N)=O']	['C(CN(C=N)C(C(NC=N)=O)=C)#N']	Alkyne Addition, N, CC	469.38
3424_0	['C(CNC=N)#N', 'C#CC(NC=N)=O']	['C(CN(C=N)C=CC(NC=N)=O)#N']	Alkyne Addition, N, CC	467.77
3424_1	['C(CNC=N)#N', 'C#CC(NC=N)=O']	['C(CN(C=N)C=CC(NC=N)=O)#N']	Michael Addition 1,0, 	467.77
3426_0	['C(CNC=N)#N', 'C#CC(O)=O']	['C(CN(C=N)C(C(O)=O)=C)#N']	Alkyne Addition, N, CC	444.65
3428_0	['C(CNC=N)#N', 'C#CC(O)=O']	['C(CN(C=N)C=CC(O)=O)#N']	Alkyne Addition, N, CC	443.04
3428_1	['C(CNC=N)#N', 'C#CC(O)=O']	['C(CN(C=N)C=CC(O)=O)#N']	Michael Addition 1,0, 	443.04
3430_0	['C#CC(NC=N)=O', 'C(CNCC#N)#N']	['C(CN(C(C(NC=N)=O)=C)CC#N)#N']	Alkyne Addition, N, CC	512.93
3432_0	['C#CC(NC=N)=O', 'C(CNCC#N)#N']	['C(CN(C=CC(NC=N)=O)CC#N)#N']	Alkyne Addition, N, CC	511.32
3432_1	['C#CC(NC=N)=O', 'C(CNCC#N)#N']	['C(CN(C=CC(NC=N)=O)CC#N)#N']	Michael Addition 1,0, 	511.32
3434_0	['C#CC(O)=O', 'C(C(CNCC#N)N)#N']	['C(C(CN(C(C(O)=O)=C)CC#N)N)#N']	Alkyne Addition, N, CC	248.34
3436_0	['C#CC(O)=O', 'C(C(CNCC#N)N)#N']	['C(C(CN(C=CC(O)=O)CC#N)N)#N']	Alkyne Addition, N, CC	246.73
3436_1	['C#CC(O)=O', 'C(C(CNCC#N)N)#N']	['C(C(CN(C=CC(O)=O)CC#N)N)#N']	Michael Addition 1,0, 	246.73
3438_0	['C#CC(O)=O', 'C(C(CN)NCC#N)#N']	['C(C(CN)N(C(C(O)=O)=C)CC#N)#N']	Alkyne Addition, N, CC	333.49
3440_0	['C#CC(O)=O', 'C(C(CN)NCC#N)#N']	['C(C(CN)N(C=CC(O)=O)CC#N)#N']	Alkyne Addition, N, CC	331.88
3440_1	['C#CC(O)=O', 'C(C(CN)NCC#N)#N']	['C(C(CN)N(C=CC(O)=O)CC#N)#N']	Michael Addition 1,0, 	331.88
3442_0	['C#CC(O)=O', 'C(CNCC#N)#N']	['C(CN(C(C(O)=O)=C)CC#N)#N']	Alkyne Addition, N, CC	711.85
3444_0	['C#CC(O)=O', 'C(CNCC#N)#N']	['C(CN(C=CC(O)=O)CC#N)#N']	Alkyne Addition, N, CC	710.25
3444_1	['C#CC(O)=O', 'C(CNCC#N)#N']	['C(CN(C=CC(O)=O)CC#N)#N']	Michael Addition 1,0, 	710.25
3446_0	['C#CC(O)=O', 'C(C(CNC=N)N)#N']	['C(C(CN(C=N)C(C(O)=O)=C)N)#N']	Alkyne Addition, N, CC	618.35
3448_0	['C#CC(O)=O', 'C(C(CNC=N)N)#N']	['C(C(CN(C=N)C=CC(O)=O)N)#N']	Alkyne Addition, N, CC	616.75
3448_1	['C#CC(O)=O', 'C(C(CNC=N)N)#N']	['C(C(CN(C=N)C=CC(O)=O)N)#N']	Michael Addition 1,0, 	616.75
3450_0	['C#CC(O)=O', 'C(C(C#N)CNC=N)#N']	['C(C(C#N)CN(C=N)C(C(O)=O)=C)#N']	Alkyne Addition, N, CC	403.4
3452_0	['C#CC(O)=O', 'C(C(C#N)CNC=N)#N']	['C(C(C#N)CN(C=N)C=CC(O)=O)#N']	Alkyne Addition, N, CC	401.79
3452_1	['C#CC(O)=O', 'C(C(C#N)CNC=N)#N']	['C(C(C#N)CN(C=N)C=CC(O)=O)#N']	Michael Addition 1,0, 	401.79
3454_0	['C#CC(O)=O', 'C(CC(C#N)NC=N)#N']	['C(CC(C#N)N(C=N)C(C(O)=O)=C)#N']	Alkyne Addition, N, CC	514.63
3456_0	['C#CC(O)=O', 'C(CC(C#N)NC=N)#N']	['C(CC(C#N)N(C=N)C=CC(O)=O)#N']	Alkyne Addition, N, CC	513.02
3456_1	['C#CC(O)=O', 'C(CC(C#N)NC=N)#N']	['C(CC(C#N)N(C=N)C=CC(O)=O)#N']	Michael Addition 1,0, 	513.02
3458_0	['C#CC(N)=N', 'C(NC(C(N)=N)=C)=N']	['C(N(C(C(N)=N)=C)C(C(N)=N)=C)=N']	Alkyne Addition, N, CC	411.21
3460_0	['C#CC(N)=N', 'C(NC(C(N)=N)=C)=N']	['C(N(C=CC(N)=N)C(C(N)=N)=C)=N']	Alkyne Addition, N, CC	406.48
3461_0	['C#CC(N)=N', 'C(NC=CC(N)=N)=N']	['C(N(C=CC(N)=N)C(C(N)=N)=C)=N']	Alkyne Addition, N, CC	585.28
3463_0	['C#CC(N)=N', 'C(NC=CC(N)=N)=N']	['C(N(C=CC(N)=N)C=CC(N)=N)=N']	Alkyne Addition, N, CC	649.72
3465_0	['C#CC(N)=N', 'C(NC(C(N)=O)=C)=N']	['C(N(C(C(N)=N)=C)C(C(N)=O)=C)=N']	Alkyne Addition, N, CC	649.72
3467_0	['C#CC(N)=N', 'C(NC(C(N)=O)=C)=N']	['C(N(C=CC(N)=N)C(C(N)=O)=C)=N']	Alkyne Addition, N, CC	649.72
3469_0	['C#CC(N)=N', 'C(NC=CC(N)=O)=N']	['C(N(C=CC(N)=O)C(C(N)=N)=C)=N']	Alkyne Addition, N, CC	142.21
3471_0	['C#CC(N)=N', 'C(NC=CC(N)=O)=N']	['C(N(C=CC(N)=O)C=CC(N)=N)=N']	Alkyne Addition, N, CC	110.88
3473_0	['C#CC(N)=N', 'C(CNC(C(N)=N)=C)#N']	['C(CN(C(C(N)=N)=C)C(C(N)=N)=C)#N']	Alkyne Addition, N, CC	143.58
3475_0	['C#CC(N)=N', 'C(CNC(C(N)=N)=C)#N']	['C(CN(C=CC(N)=N)C(C(N)=N)=C)#N']	Alkyne Addition, N, CC	-47.66
3476_0	['C#CC(N)=N', 'C(CNC=CC(N)=N)#N']	['C(CN(C=CC(N)=N)C(C(N)=N)=C)#N']	Alkyne Addition, N, CC	126.15
3478_0	['C#CC(N)=N', 'C(CNC=CC(N)=N)#N']	['C(CN(C=CC(N)=N)C=CC(N)=N)#N']	Alkyne Addition, N, CC	121.41
3480_0	['C#CC(N)=N', 'C(CNC(C(N)=O)=C)#N']	['C(CN(C(C(N)=N)=C)C(C(N)=O)=C)#N']	Alkyne Addition, N, CC	329.05
3482_0	['C#CC(N)=N', 'C(CNC(C(N)=O)=C)#N']	['C(CN(C=CC(N)=N)C(C(N)=O)=C)#N']	Alkyne Addition, N, CC	324.31
3484_0	['C#CC(N)=N', 'C(CNC=CC(N)=O)#N']	['C(CN(C=CC(N)=O)C(C(N)=N)=C)#N']	Alkyne Addition, N, CC	112.17
3486_0	['C#CC(N)=N', 'C(CNC=CC(N)=O)#N']	['C(CN(C=CC(N)=O)C=CC(N)=N)#N']	Alkyne Addition, N, CC	110.56
3488_0	['C#CC(N)=N', 'C(C(NC(C#N)=C)=C)#N']	['C(C(N(C(C(N)=N)=C)C(C#N)=C)=C)#N']	Alkyne Addition, N, CC	-82.21
3490_0	['C#CC(N)=N', 'C(C(NC(C#N)=C)=C)#N']	['C(C(N(C=CC(N)=N)C(C#N)=C)=C)#N']	Alkyne Addition, N, CC	-83.82
3492_0	['C#CC(N)=N', 'C(C=CNC(C#N)=C)#N']	['C(C=CN(C(C(N)=N)=C)C(C#N)=C)#N']	Alkyne Addition, N, CC	84.85
3494_0	['C#CC(N)=N', 'C(C=CNC(C#N)=C)#N']	['C(C=CN(C=CC(N)=N)C(C#N)=C)#N']	Alkyne Addition, N, CC	55.67
3496_0	['C#CC(N)=N', 'C(C=CNC=CC#N)#N']	['C(C=CN(C=CC#N)C(C(N)=N)=C)#N']	Alkyne Addition, N, CC	413.25
3498_0	['C#CC(N)=N', 'C(C=CNC=CC#N)#N']	['C(C=CN(C=CC#N)C=CC(N)=N)#N']	Alkyne Addition, N, CC	411.64
3500_0	['C#CC(N)=N', 'C(C(NC=N)=C)#N']	['C(C(N(C=N)C(C(N)=N)=C)=C)#N']	Alkyne Addition, N, CC	218.87
3502_0	['C#CC(N)=N', 'C(C(NC=N)=C)#N']	['C(C(N(C=N)C=CC(N)=N)=C)#N']	Alkyne Addition, N, CC	214.13
3504_0	['C#CC(N)=N', 'C(C=CNC=N)#N']	['C(C=CN(C=N)C(C(N)=N)=C)#N']	Alkyne Addition, N, CC	364.47
3506_0	['C#CC(N)=N', 'C(C=CNC=N)#N']	['C(C=CN(C=N)C=CC(N)=N)#N']	Alkyne Addition, N, CC	362.87
3508_0	['C#CC(N)=N', 'C(C(NC(C#C)=N)=C)#N']	['C(C(N(C(C(N)=N)=C)C(C#C)=N)=C)#N']	Alkyne Addition, N, CC	417.03
3510_0	['C#CC(N)=N', 'C(C(NC(C#C)=N)=C)#N']	['C(C(N(C=CC(N)=N)C(C#C)=N)=C)#N']	Alkyne Addition, N, CC	412.29
3512_0	['C#CC(N)=N', 'C(C=CNC(C#C)=N)#N']	['C(C=CN(C(C(N)=N)=C)C(C#C)=N)#N']	Alkyne Addition, N, CC	142.69
3514_0	['C#CC(N)=N', 'C(C=CNC(C#C)=N)#N']	['C(C=CN(C=CC(N)=N)C(C#C)=N)#N']	Alkyne Addition, N, CC	141.09
3516_0	['C#CC(N)=N', 'C(C(NCC#N)=C)#N']	['C(C(N(C(C(N)=N)=C)CC#N)=C)#N']	Alkyne Addition, N, CC	105.33
3518_0	['C#CC(N)=N', 'C(C(NCC#N)=C)#N']	['C(C(N(C=CC(N)=N)CC#N)=C)#N']	Alkyne Addition, N, CC	103.73
3520_0	['C#CC(N)=N', 'C(C=CNCC#N)#N']	['C(C=CN(C(C(N)=N)=C)CC#N)#N']	Alkyne Addition, N, CC	140.45
3522_0	['C#CC(N)=N', 'C(C=CNCC#N)#N']	['C(C=CN(C=CC(N)=N)CC#N)#N']	Alkyne Addition, N, CC	138.84
3524_0	['C#CC(N)=N', 'C(NC(C(N)=C)=N)=N']	['C(N(C(C(N)=C)=N)C(C(N)=N)=C)=N']	Alkyne Addition, N, CC	10.2
3526_0	['C#CC(N)=N', 'C(NC(C(N)=C)=N)=N']	['C(N(C=CC(N)=N)C(C(N)=C)=N)=N']	Alkyne Addition, N, CC	8.59
3528_0	['C#CC(N)=N', 'C(C(NC(C=N)=N)=C)#N']	['C(C(N(C(C=N)=N)C(C(N)=N)=C)=C)#N']	Alkyne Addition, N, CC	487.54
3530_0	['C#CC(N)=N', 'C(C(NC(C=N)=N)=C)#N']	['C(C(N(C=CC(N)=N)C(C=N)=N)=C)#N']	Alkyne Addition, N, CC	485.93
3532_0	['C#CC(N)=N', 'C(C(NC(CO)=N)=C)#N']	['C(C(N(C(CO)=N)C(C(N)=N)=C)=C)#N']	Alkyne Addition, N, CC	322.08
3534_0	['C#CC(N)=N', 'C(C(NC(CO)=N)=C)#N']	['C(C(N(C(CO)=N)C=CC(N)=N)=C)#N']	Alkyne Addition, N, CC	292.9
3536_0	['C#CC(N)=N', 'C(CNC(C(N)=C)=N)#N']	['C(CN(C(C(N)=C)=N)C(C(N)=N)=C)#N']	Alkyne Addition, N, CC	314.97
3538_0	['C#CC(N)=N', 'C(CNC(C(N)=C)=N)#N']	['C(CN(C=CC(N)=N)C(C(N)=C)=N)#N']	Alkyne Addition, N, CC	313.36
3540_0	['C#CC(N)=N', 'C(C(NC(CN)=N)=C)#N']	['C(C(N(C(CN)=N)C(C(N)=N)=C)=C)#N']	Alkyne Addition, N, CC	200.19
3542_0	['C#CC(N)=N', 'C(C(NC(CN)=N)=C)#N']	['C(C(N(C(CN)=N)C=CC(N)=N)=C)#N']	Alkyne Addition, N, CC	198.58
3544_0	['C#CC(N)=N', 'C(NC(C=CN)=N)=N']	['C(N(C(C=CN)=N)C(C(N)=N)=C)=N']	Alkyne Addition, N, CC	12.88
3546_0	['C#CC(N)=N', 'C(NC(C=CN)=N)=N']	['C(N(C=CC(N)=N)C(C=CN)=N)=N']	Alkyne Addition, N, CC	11.28
3548_0	['C#CC(N)=N', 'C(C=CNC(C=N)=N)#N']	['C(C=CN(C(C=N)=N)C(C(N)=N)=C)#N']	Alkyne Addition, N, CC	519.68
3550_0	['C#CC(N)=N', 'C(C=CNC(C=N)=N)#N']	['C(C=CN(C=CC(N)=N)C(C=N)=N)#N']	Alkyne Addition, N, CC	514.94
3552_0	['C#CC(N)=N', 'C(C=CNC(CO)=N)#N']	['C(C=CN(C(CO)=N)C(C(N)=N)=C)#N']	Alkyne Addition, N, CC	77.36
3554_0	['C#CC(N)=N', 'C(C=CNC(CO)=N)#N']	['C(C=CN(C(CO)=N)C=CC(N)=N)#N']	Alkyne Addition, N, CC	72.62
3556_0	['C#CC(N)=N', 'C(CNC(C=CN)=N)#N']	['C(CN(C(C=CN)=N)C(C(N)=N)=C)#N']	Alkyne Addition, N, CC	71.01
3558_0	['C#CC(N)=N', 'C(CNC(C=CN)=N)#N']	['C(CN(C=CC(N)=N)C(C=CN)=N)#N']	Alkyne Addition, N, CC	29.06
3560_0	['C#CC(N)=N', 'C(C=CNC(CN)=N)#N']	['C(C=CN(C(CN)=N)C(C(N)=N)=C)#N']	Alkyne Addition, N, CC	-139.61
3562_0	['C#CC(N)=N', 'C(C=CNC(CN)=N)#N']	['C(C=CN(C(CN)=N)C=CC(N)=N)#N']	Alkyne Addition, N, CC	-141.22
3564_0	['C#CC(N)=N', 'C(C(C(NC=N)=N)=C)#N']	['C(C(C(N(C=N)C(C(N)=N)=C)=N)=C)#N']	Alkyne Addition, N, CC	-59.64
3566_0	['C#CC(N)=N', 'C(C(C(NC=N)=N)=C)#N']	['C(C(C(N(C=N)C=CC(N)=N)=N)=C)#N']	Alkyne Addition, N, CC	-61.24
3568_0	['C#CC(N)=N', 'C(C=CC(NC=N)=N)#N']	['C(C=CC(N(C=N)C(C(N)=N)=C)=N)#N']	Alkyne Addition, N, CC	-56.5
3570_0	['C#CC(N)=N', 'C(C=CC(NC=N)=N)#N']	['C(C=CC(N(C=N)C=CC(N)=N)=N)#N']	Alkyne Addition, N, CC	-58.11
3572_0	['C#CC(N)=N', 'C(NC(C=N)=N)=N']	['C(N(C(C=N)=N)C(C(N)=N)=C)=N']	Alkyne Addition, N, CC	164.62
3574_0	['C#CC(N)=N', 'C(NC(C=N)=N)=N']	['C(N(C=CC(N)=N)C(C=N)=N)=N']	Alkyne Addition, N, CC	163.01
3576_0	['C#CC(N)=N', 'C(NC(CO)=N)=N']	['C(N(C(CO)=N)C(C(N)=N)=C)=N']	Alkyne Addition, N, CC	-35.3
3578_0	['C#CC(N)=N', 'C(NC(CO)=N)=N']	['C(N(C(CO)=N)C=CC(N)=N)=N']	Alkyne Addition, N, CC	-40.04
3580_0	['C#CC(N)=N', 'C(NC(CN)=N)=N']	['C(N(C(CN)=N)C(C(N)=N)=C)=N']	Alkyne Addition, N, CC	-61.24
3582_0	['C#CC(N)=N', 'C(NC(CN)=N)=N']	['C(N(C(CN)=N)C=CC(N)=N)=N']	Alkyne Addition, N, CC	-62.85
3584_0	['C#CC(N)=N', 'C#CC(NC(C=N)=N)=N']	['C#CC(N(C(C=N)=N)C(C(N)=N)=C)=N']	Alkyne Addition, N, CC	130.15
3586_0	['C#CC(N)=N', 'C#CC(NC(C=N)=N)=N']	['C#CC(N(C=CC(N)=N)C(C=N)=N)=N']	Alkyne Addition, N, CC	128.55
3588_0	['C#CC(N)=N', 'C#CC(NC(CO)=N)=N']	['C#CC(N(C(CO)=N)C(C(N)=N)=C)=N']	Alkyne Addition, N, CC	-36.91
3590_0	['C#CC(N)=N', 'C#CC(NC(CO)=N)=N']	['C#CC(N(C(CO)=N)C=CC(N)=N)=N']	Alkyne Addition, N, CC	-41.65
3592_0	['C#CC(N)=N', 'C#CC(NC(CN)=N)=N']	['C#CC(N(C(CN)=N)C(C(N)=N)=C)=N']	Alkyne Addition, N, CC	170.88
3594_0	['C#CC(N)=N', 'C#CC(NC(CN)=N)=N']	['C#CC(N(C(CN)=N)C=CC(N)=N)=N']	Alkyne Addition, N, CC	169.27
3596_0	['C#CC(N)=N', 'C(CNC(C=N)=N)#N']	['C(CN(C(C=N)=N)C(C(N)=N)=C)#N']	Alkyne Addition, N, CC	64.73
3598_0	['C#CC(N)=N', 'C(CNC(C=N)=N)#N']	['C(CN(C=CC(N)=N)C(C=N)=N)#N']	Alkyne Addition, N, CC	63.13
3600_0	['C#CC(N)=N', 'C(CNC(CO)=N)#N']	['C(CN(C(CO)=N)C(C(N)=N)=C)#N']	Alkyne Addition, N, CC	371.38
3602_0	['C#CC(N)=N', 'C(CNC(CO)=N)#N']	['C(CN(C(CO)=N)C=CC(N)=N)#N']	Alkyne Addition, N, CC	369.77
3604_0	['C#CC(N)=N', 'C(CNC(CN)=N)#N']	['C(CN(C(CN)=N)C(C(N)=N)=C)#N']	Alkyne Addition, N, CC	218.86
3606_0	['C#CC(N)=N', 'C(CNC(CN)=N)#N']	['C(CN(C(CN)=N)C=CC(N)=N)#N']	Alkyne Addition, N, CC	217.25
3608_0	['C#CC(N)=N', 'C#CC(NC=N)=N']	['C#CC(N(C=N)C(C(N)=N)=C)=N']	Alkyne Addition, N, CC	-150.92
3610_0	['C#CC(N)=N', 'C#CC(NC=N)=N']	['C#CC(N(C=N)C=CC(N)=N)=N']	Alkyne Addition, N, CC	-152.52
3612_0	['C#CC(N)=N', 'C#CC(NC(C#C)=N)=N']	['C#CC(N(C(C(N)=N)=C)C(C#C)=N)=N']	Alkyne Addition, N, CC	349.61
3614_0	['C#CC(N)=N', 'C#CC(NC(C#C)=N)=N']	['C#CC(N(C=CC(N)=N)C(C#C)=N)=N']	Alkyne Addition, N, CC	348.01
